0.33919,-0.2249,1.5724,-0.18555,-0.25722,-0.79297,-0.42002,-0.41598,-0.30411,-0.12179,-0.14266,0.21966,0.14053,-0.26367,0.6818,0.020495,-0.073564,0.59869,-0.13535,-0.087283,0.15954,0.55733,0.20632,-0.029121,-0.19069,-0.20001,-0.0035349,-0.18935,0.31388,-0.19424,-0.13291,-0.10714,-0.048544,-0.079966,-0.058237,-0.13362,-0.055836,-0.075774,-0.12168,-0.10499,-0.079626,-0.26064,0.41265,0.30153,-0.087612,2.4298
-1.6306,0.78498,0.30074,-0.5724,-0.13634,2.0671,0.59649,-0.48546,-0.21271,4.6719,1.9134,0.90417,0.16486,-0.31873,0.082847,0.47159,0.58345,3.7825,-0.13535,4.1776,2.7088,5.946,0.094282,-0.029121,-0.12418,-0.20001,0.14112,-0.14668,-0.25864,-0.19424,-0.13291,-0.10714,-0.33417,-0.1503,-0.0608,-0.13444,-0.062073,-0.076588,-0.12265,-0.49093,-0.66365,-0.54304,-0.32807,-0.47185,-0.36133,-0.42918
0.62193,-0.58682,1.089,-0.44404,-0.24543,-0.79297,-0.42002,-0.41598,-0.24013,-0.1461,-0.15994,0.30235,0.22569,-0.26711,0.5959,0.00020311,-0.07889,0.66031,-0.13535,-0.11298,-0.081881,0.65763,0.18823,0.71791,-0.25719,-0.20001,-0.14819,-0.23203,0.03413,-0.19424,-0.13291,-0.10714,-0.021918,-0.11666,-0.058237,-0.13362,-0.055836,-0.075774,-0.12168,-0.34711,-0.34171,-0.3289,0.054773,-0.41047,1.3374,0.14262
1.2582,-1.1822,-0.84,-0.63747,-0.28965,-0.64494,-0.2814,-0.29648,-0.25841,-0.40053,-0.43638,-0.17543,0.40818,-0.31701,-0.20966,0.61363,-0.030194,0.45833,-0.13535,-0.11298,0.4972,0.08471,0.66732,-0.11718,-0.25719,-0.20001,-0.14819,-0.23203,-0.23695,-0.19424,-0.13291,-0.10714,-0.089694,-0.13501,-0.0608,-0.13444,-0.062073,-0.076588,-0.12265,-0.51897,-0.53035,-0.34817,-0.32807,-0.19066,-0.13961,-0.18412
0.24958,-0.58682,-1.0149,-0.61144,0.37077,0.44593,0.31926,-0.48546,-0.32239,-0.28061,-0.47094,-0.64862,-0.49697,0.6207,-0.43949,-0.037258,-0.07851,-0.43176,-0.10302,-0.24143,-0.25915,-0.50756,-0.20391,-0.25661,-0.35325,-0.20001,-0.35712,-0.29367,-0.25864,-0.12858,-0.11603,-0.10714,-0.33417,-0.1503,-0.0608,-0.13444,-0.062073,-0.076588,-0.12265,-0.51324,-0.49483,-0.33152,-0.32807,-0.46059,0.055432,-0.42918
0.63034,-0.59266,1.0656,-0.44345,-0.25427,-0.79297,-0.42002,-0.41598,-0.24927,-0.12179,-0.15994,0.28857,0.17216,-0.27313,0.52858,-0.0091622,-0.07889,0.54734,-0.13535,-0.11126,-0.051493,0.67233,0.1894,0.70763,-0.25719,-0.20001,-0.14819,-0.23203,0.15557,-0.19424,-0.13291,-0.10714,-0.021918,-0.11666,-0.058237,-0.13362,-0.055836,-0.075774,-0.12168,-0.3465,-0.34104,-0.3289,0.054773,-0.41047,1.3374,0.38767
-1.5303,1.0652,0.048284,-0.081443,0.57126,1.6647,0.27306,-0.32844,-0.24013,0.22826,-0.038993,-0.17084,-0.38017,0.24304,-0.26074,0.12663,0.12769,0.85202,-0.13535,0.73314,0.60356,0.36028,0.10712,-0.17148,0.83644,0.90023,0.10897,0.90599,-0.25864,-0.19399,-0.13291,-0.10714,0.15236,-0.10137,-0.058237,-0.13279,-0.055836,-0.075774,-0.058112,-0.30851,-0.055945,0.3225,-0.32807,-0.34421,-0.3969,-0.42918
-0.092354,0.78498,0.41388,1.3003,-0.36041,-0.79297,-0.42002,-0.48546,-0.29954,-0.19471,-0.33272,-0.03761,-0.056557,-0.27657,0.35214,-0.077841,-0.080031,0.11598,-0.13535,-0.13867,-0.11058,-0.11997,-0.032931,0.16167,-0.3237,-0.20001,-0.29284,-0.2747,0.33123,-0.19424,-0.13291,-0.10714,-0.33417,-0.1503,-0.0608,-0.13444,-0.062073,-0.076588,-0.12265,1.5473,1.3705,-0.1316,0.27948,-0.41047,1.3374,0.7961
-1.6985,1.7598,-0.55575,1.2731,-0.38105,1.3417,1.0816,2.8884,-0.20357,-0.12017,-0.056271,-0.49242,0.53958,-0.31701,-0.46271,-0.13559,-0.084216,-0.42149,-0.13535,-0.27569,-0.31318,-0.62236,-0.208,-0.27862,-0.36064,-0.20834,-0.3732,-0.30315,-0.4755,-0.19449,-0.13421,-0.10846,-0.33417,-0.1503,-0.0608,-0.13444,-0.062073,-0.076588,-0.12265,-0.67184,0.15319,-0.27373,-0.28645,-0.36298,-0.134,-0.42918
0.85808,-0.89037,-0.5866,-0.6215,-0.34862,-0.30036,0.55029,-0.042186,-0.24013,-0.2174,-0.15994,-0.35919,-0.31934,-0.22582,-0.27699,0.023616,0.044372,-0.37357,0.11764,0.16621,-0.16123,-0.30474,-0.12863,-0.099568,0.030993,-0.20001,0.47863,-0.047099,-0.25864,0.31184,0.00085851,-0.10714,-0.084853,0.22429,-0.0069767,0.87574,-0.055836,-0.075774,2.1784,-0.51113,-0.52623,-0.32329,-0.32807,-0.2466,0.68173,-0.42918
