1.2194,-1.1881,-0.73902,-0.62387,-0.30145,-0.64781,-0.0041719,-0.41598,-0.32239,-0.42484,-0.40183,-0.24434,0.28166,-0.31184,-0.3327,0.2874,-0.066336,0.044092,-0.13535,-0.11126,0.45161,0.11951,0.63815,-0.21698,-0.21286,-0.20001,-0.051752,-0.20358,-0.25864,-0.19424,-0.13291,-0.10714,-0.092115,-0.13501,-0.058237,-0.13362,-0.055836,-0.075774,-0.12168,-0.51505,-0.53062,-0.3261,-0.32807,-0.11163,-0.42009,-0.42918
1.1968,-1.1647,-0.78951,-0.63274,-0.44886,-0.57954,-0.0041719,-0.12903,-0.28126,-0.31788,-0.22905,-0.47864,-0.31934,-0.31701,-0.36985,0.089173,-0.012694,-0.41122,0.050178,-0.13182,-0.12071,-0.483,0.013752,-0.14947,0.090108,-0.20001,0.60721,-0.0091655,-0.25864,-0.18908,-0.13161,-0.10714,-0.067909,0.36953,-0.042859,-0.12867,-0.018413,-0.075774,-0.12168,-0.51415,-0.52769,-0.34517,-0.32807,-0.12646,0.89823,-0.42918
-0.66106,0.23626,-0.1088,-0.5239,0.02287,1.0988,0.22685,-0.17489,0.55958,0.28822,-0.1081,-0.23515,-0.36801,0.088188,-0.14002,0.08293,0.15546,0.4686,-0.11146,0.65093,0.14266,0.30614,-0.014258,-0.18029,0.51869,0.53348,0.12504,0.5551,-0.24779,-0.19424,-0.13291,-0.10714,-0.0049742,-0.1136,-0.058237,-0.13362,-0.055836,-0.075774,-0.075714,-0.44073,-0.46703,-0.18377,-0.32807,-0.41047,-0.21519,-0.42918
-1.4753,0.65656,-0.19482,-0.56057,-0.13634,2.0779,1.5899,1.1125,-0.16244,4.0723,0.77306,0.5734,0.48848,-0.31701,0.18499,0.22341,0.7965,-0.2914,-0.13535,0.94039,1.0206,1.1267,-0.208,1.101,1.0359,1.217,-0.067824,1.162,0.37027,-0.19424,-0.13291,-0.10714,0.067643,-0.10596,-0.058237,-0.13362,-0.055836,-0.075774,-0.12168,-0.46078,-0.50401,-0.2064,-0.32807,-0.31042,-0.42009,-0.42918
-1.6629,0.92508,-0.22288,-0.61973,-0.13634,2.333,0.38857,1.6267,-0.34524,-0.22226,-0.60916,-0.73131,-0.38504,-0.32303,-0.69718,-1.7277,-0.46465,-0.466,-0.14941,-1.9885,-2.0183,-0.80844,-0.79154,-1.7463,-0.36803,-0.20834,-0.38927,-0.30315,-0.4755,-0.19449,-0.13421,-0.10846,-0.33417,-0.1503,-0.0608,-0.13444,-0.062073,-0.076588,-0.12265,-0.50601,-0.51731,-0.31862,-0.32807,-0.52066,-0.42009,-0.42918
-1.1062,0.31215,-0.69226,-0.62741,0.11722,1.8688,1.1509,4.2585,0.052336,0.06296,0.11651,-0.15246,1.4885,-0.31528,-0.31181,0.56368,0.094209,-0.4078,-0.069291,-0.001644,-0.090323,-0.32186,-0.18174,0.1558,-0.28675,-0.20001,-0.21247,-0.25099,-0.25864,-0.17629,-0.12771,-0.10714,-0.065488,-0.084553,-0.055674,-0.098187,-0.049599,-0.075774,-0.12168,-0.51686,-0.52436,-0.32236,-0.32807,0.023715,-0.42009,-0.42918
0.22985,-0.043939,1.6397,-0.0015884,-0.30439,-0.79297,-0.42002,-0.48546,-0.27212,-0.28061,-0.15994,0.19209,-0.12955,-0.25765,-0.17948,-0.084084,-0.077368,0.39328,-0.13535,-0.17292,-0.13084,1.4494,0.33237,0.48455,-0.33848,-0.20001,-0.32498,-0.28419,-0.18924,-0.16719,-0.090051,-0.063602,-0.33417,-0.1503,-0.0608,-0.13444,-0.062073,-0.076588,-0.12265,-0.061268,0.036116,0.076,0.37103,-0.22031,0.094093,1.9397
0.89205,-0.82032,-0.79044,-0.46179,-0.36926,-0.35425,-0.42002,-0.48546,0.20314,-0.45725,-0.38455,-0.29947,-0.34124,-0.28259,-0.38378,-0.14496,-0.082695,-0.36672,-0.1227,-0.21574,-0.075128,-0.60804,-0.03935,-0.22138,-0.3237,-0.20001,-0.29284,-0.2747,-0.18707,-0.16596,-0.097844,-0.072837,-0.33417,-0.1503,-0.0608,-0.11961,-0.062073,-0.076588,-0.12265,-0.24278,-0.4186,-0.3347,-0.21987,-0.52066,-0.42009,-0.42918
1.1903,-1.1239,-0.94285,-0.63156,-0.31619,-0.53032,0.29616,-0.24576,-0.2447,-0.36001,-0.33272,-0.55674,-0.34611,-0.2998,-0.34663,-0.0044795,-0.46465,-0.42149,-0.08194,-0.22431,-0.26253,-0.53305,-0.79154,-0.16121,-0.22764,-0.20001,-0.083896,-0.21306,-0.25864,2.6699,0.62294,-0.10714,-0.0098154,0.054578,6.6979,4.5383,-0.055836,-0.075774,0.36044,-0.5152,-0.52769,-0.33769,-0.32807,0.16638,-0.42009,-0.42918
-1.0156,0.32966,-1.0738,-0.64339,-0.46065,1.9949,-0.42002,1.4391,-0.25841,-0.40539,-0.45366,-0.67618,-0.57483,-0.18882,-0.45574,-0.084084,-0.046172,-0.33249,-0.13535,-0.25685,-0.31486,-0.61864,-0.19457,-0.26541,-0.36064,-0.20001,-0.3732,-0.29841,-0.25864,-0.19424,-0.13291,-0.10714,-0.092115,-0.13501,-0.058237,-0.13362,-0.055836,-0.075774,-0.12168,-0.52108,-0.53062,-0.35602,-0.32807,0.71451,-0.33891,-0.42918
